iata,name,city,state,latitude,longitude,routes
CZD,Cozad Municipal,Cozad,NE,40.86911111,-100.0042222,0
CZG,Tri-Cities,Endicott,NY,42.07853583,-76.09633306,0
CZL,Tom B David,Calhoun,GA,34.45678278,-84.93949944,0
CZN,Chisana,Chisana,AK,62.07118972,-142.04837419999998,0
CZT,Dimmit County,Carrizo Springs,TX,28.52225111,-99.82363444,0
D04,Bowman Municipal,Bowman,ND,46.18699111,-103.4280806,0
D05,Garrison Municipal,Garrison,ND,47.65594444,-101.43722220000001,0
D07,Faith Municipal,Faith,SD,45.03609417,-102.0198803,0
D09,Bottineau Municipal,Bottineau,ND,48.83039167,-100.4171361,0
D19,Quentin Aanenson,Luverne,MN,43.62080278,-96.21864028,0
D22,Angola,Angola,NY,42.66010111,-78.99115556,0
D25,Manitowish Waters,Manitowish Waters,WI,46.12197222,-89.88233333,0
D38,Canandaiga,Canandaiga,NY,42.90718611,-77.32162639,0
D42,Springfield Municipal,Springfield,MN,44.23107,-94.99893444,0
D50,Crosby Municipal,Crosby,ND,48.92851556,-103.29725140000001,0
D55,Robertson,Langdon,ND,48.75301778,-98.39333694,0
D57,Glen Ullin Municipal,Glen Ullin,ND,46.81278306,-101.8601556,0
D60,Tioga Municipal,Tioga,ND,48.3805325,-102.8979853,0
D73,Monroe-Walton County,Monroe,GA,33.78149889,-83.69355389,0
D77,Lancaster,Lancaster,NY,42.92228111,-78.61224889,0
D87,Harbor Springs,Harbor Springs,MI,45.42556528,-84.91338389,0
D95,Dupont-Lapeer,Lapeer,MI,43.06703333,-83.27244444,0
D98,Romeo,Romeo,MI,42.79699083,-82.97526583,0
DAB,Daytona Beach International,Daytona Beach,FL,29.17991667,-81.05805556,9
DAG,Barstow-Daggett,Daggett,CA,34.85371333,-116.7866875,0
DAL,Dallas Love,Dallas,TX,32.84711389,-96.85177222,18
DAN,Danville Regional,Danville,VA,36.57286111,-79.33611111,0
DAW,Skyhaven,Rochester,NH,43.28406194,-70.92925472,0
DAY,James M Cox Dayton Intl,Dayton,OH,39.90237583,-84.219375,16
DBN,"W. H. ""Bud"" Barron",Dublin,GA,32.56445806,-82.98525556,0
DBQ,Dubuque Municipal,Dubuque,IA,42.40295944,-90.70916722,1
DCA,Ronald Reagan Washington National,Arlington,VA,38.85208333,-77.03772222,52
DCK,Dahl Creek,Dahl Creek,AK,66.94333806,-156.9046739,0
DCU,Pryor  Regional,Decatur,AL,34.65264667,-86.94536778,0
DCY,Daviess County,Washington,IN,38.70042333,-87.12973222,0
DDC,Dodge City Regional,Dodge City,KS,37.76312194,-99.96542389,0
DDH,William H. Morse State,Bennington,VT,42.891332500000004,-73.24640749999999,0
DEC,Decatur,Decatur,IL,39.8345625,-88.86568917,0
DED,Deland Municipal-Taylor,Deland,FL,29.06698056,-81.28394167,0
DEE,Deering,Deering,AK,66.06820583,-162.76660280000002,0
DEH,Decorah Municipal,Decorah,IA,43.27550139,-91.73937389,0
DEN,Denver Intl,Denver,CO,39.85840806,-104.6670019,127
DEQ,J Lynn Helms Sevier County,De Queen,AR,34.04699556,-94.39936556,0
DET,Detroit City,Detroit,MI,42.40919444,-83.00986111,0
DEW,Deer Park,Deer Park,WA,47.96663889,-117.42666670000001,0
DFI,Defiance Memorial,Defiance,OH,41.3375,-84.42880556,0
DFW,Dallas-Fort Worth International,Dallas-Fort Worth,TX,32.89595056,-97.0372,134
DGW,Converse County,Douglas,WY,42.79725,-105.3857361,0
DHN,Dothan,Dothan,AL,31.32133917,-85.44962889,1
DHT,Dalhart Municipal,Dalhart,TX,36.022585,-102.5472775,0
DIK,Dickinson Municipal,Dickinson,ND,46.79738889,-102.8019528,0
DKB,Dekalb-Taylor Municipal,Dekalb,IL,41.93188111,-88.70829861,0
DKK,Dunkirk Municipal,Dunkirk,NY,42.49333528,-79.27204167,0
DKX,Knoxville Downtown Island,Knoxville,TN,35.96383361,-83.87365389,0
DLG,Dillingham,Dillingham,AK,59.0454125,-158.5033389,1
DLH,Duluth International,Duluth,MN,46.84209028,-92.19364861,2
DLL,Baraboo - Wisconsin Dells,Baraboo,WI,43.52195389,-89.77090222,0
DLN,Dillon,Dillon,MT,45.25536056,-112.55250670000001,0
DLO,Delano Municipal,Delano,CA,35.74558056,-119.23650390000002,0
DLS,Columbia Gorge Regional,The Dalles,OR,45.61854556,-121.1673439,0
DLZ,Delaware Municipal,Delaware,OH,40.27970139,-83.11480167,0
DM2,Diomede Heliport,Diomede,AK,65.75861111,-168.9530556,0
DMN,Deming Municipal,Deming,NM,32.26230917,-107.7206397,0
DMO,Sedalia Memorial,Sedalia,MO,38.70688889,-93.17611111,0
DMW,Carroll County,Westminster,MD,39.60827778,-77.00766667,0
DNL,Daniel,Augusta,GA,33.46663667,-82.03933917,0
DNN,Dalton Municipal,Dalton,GA,34.72174833,-84.86910806,0
DNS,Denison Municipal,Denison,IA,41.9864325,-95.38072083,0
DNV,Vermilion County,Danville,IL,40.19946861,-87.59553528,0
DOV,Dover Air Force Base,Dover,DE,39.1301125,-75.46631028,0
DPA,Du Page,Chicago/West Chicago,IL,41.90688333,-88.24841722,0
DPL,P B Raiford,Kenansville,NC,35.00006444,-77.981695,0
DQH,Douglas Municipal,Douglas,GA,31.47780833,-82.85961556,0
DRI,Beauregard Parish,De Ridder,LA,30.83152778,-93.33963889,0
DRO,Durango-La Plata County,Durango,CO,37.15151667,-107.75376920000001,4
DRT,Del Rio International,Del Rio,TX,29.37181222,-100.9232339,0
DSM,Des Moines International,Des Moines,IA,41.53493306,-93.66068222,21
DSV,Dansville Muni,Dansville,NY,42.57089972,-77.71305083,0
DTA,Delta Municipal,Delta,UT,39.38328861,-112.5096683,0
DTL,Detroit Lakes -Wething,Detroit Lakes,MN,46.82520861,-95.8856875,0
DTN,Shreveport Downtown,Shreveport,LA,32.54021889,-93.7450225,0
DTO,Denton Municipal,Denton,TX,33.20072167,-97.19797722,0
DTS,Destin-Ft. Walton Beach,Destin,FL,30.40006111,-86.47147722,0
DTW,Detroit Metropolitan-Wayne County,Detroit,MI,42.21205889,-83.34883583,118
DUA,Eaker,Durant,OK,33.942265,-96.39451806,0
DUC,Halliburton,Duncan,OK,34.470875,-97.95986111,0
DUG,Bisbee Douglas International,Douglas Bisbee,AZ,31.46902778,-109.60366670000002,0
DUJ,Du Bois-Jefferson Cty,Du Bois,PA,41.17826611,-78.89869778,0
DUT,Unalaska,Unalaska,AK,53.90013889,-166.5435,0
DUX,Moore County,Dumas,TX,35.85792833,-102.0130978,0
DUY,Kongiganak,Kongiganak,AK,59.95950583,-162.8817231,0
DVK,Stuart Powell,Danville,KY,37.57791667,-84.76969444,0
DVL,Devils Lake Municipal-Knoke,Devils Lake,ND,48.11424528,-98.90877833,0
DVN,Davenport Municipal,Davenport,IA,41.6102775,-90.58832528,0
DVO,Gnoss,Novato,CA,38.14351944,-122.55721670000001,0
DVT,Phoenix-Deer Valley,Phoenix,AZ,33.68831667,-112.0825614,0
DWH,David Wayne Hooks Memorial,Houston,TX,30.06186111,-95.55277778,0
DWU,Ashland-Boyd County,Ashland,KY,38.5545,-82.738,0
DXE,Dexter Municipal,Dexter,MO,36.77747,-89.94117333,0
DXR,Danbury Municipal,Danbury,CT,41.37153528,-73.48219056,0
DXX,Madison-Lac Qui Parle County,Madison,MN,44.98624,-96.17773611,0
DYB,Summerville,Summerville,SC,33.06344444,-80.27933333,0
DYL,Doylestown,Doylestown,PA,40.33305028,-75.12233833,0
DYR,Dyersburg Municipal,Dyersburg,TN,35.99850694,-89.40608333,0
DYT,Sky Harbor,Duluth,MN,46.72186083,-92.04343889,0
E01,Monahans-Roy Hurd Memorial,Monahans,TX,31.58246583,-102.9090428,0
E04,Eunice,Eunice,NM,32.45679139,-103.2404708,0
E05,Hatch Muni,Hatch,NM,32.66106083,-107.19793390000001,0
E06,Lea County-Zip Franklin Memorial,Lovington,NM,32.95394444,-103.4087778,0
E07,Lea County/Tatum,Tatum,NM,33.26122278,-103.2768939,0
E11,Andrews County,Andrews,TX,32.33111111,-102.5295278,0
E15,Graham Municipal,Graham,TX,33.11022222,-98.55527861,0
E19,Gruver Municipal,Gruver,TX,36.23372611,-101.43218940000001,0
E24,Whiteriver,Whiteriver,AZ,33.81255056,-109.9867658,0
E25,Wickenburg Municipal,Wickenburg,AZ,33.96891833,-112.7985128,0
E26,Lea County,Jal,NM,32.13107833,-103.15485059999999,0
E35,Fabens,Fabens,TX,31.51567306,-106.14719779999999,0
E38,Alpine-Casparis Municipal,Alpine,TX,30.38422222,-103.6835833,0
E42,Spearman Municipal,Spearman,TX,36.221,-101.1945,0
E51,Bagdad,Bagdad,AZ,34.59585278,-113.17019499999999,0
E52,Oldham County,Vega,TX,35.23199833,-102.3990931,0
E60,Eloy Municipal,Eloy,AZ,32.80700583,-111.58679,0
E63,Gila Bend Municipal,Gila Bend,AZ,32.95810083,-112.67821809999998,0
E80,Alexander Municipal,Belen,NM,34.64519778,-106.83369579999999,0
E89,Conchas State Park,Conchas Dam,NM,35.36671583,-104.1880314,0
E91,Chinle Municipal,Chinle,AZ,36.11088056,-109.5754222,0
E94,Glenwood-Catron County,Glenwood,NM,33.35283972,-108.8672858,0
E95,Benson Municipal,Benson,AZ,31.99972222,-110.35722220000001,0
EAA,Eagle,Eagle,AK,64.77639306,-141.1509206,0
EAN,Phifer Airfield,Wheatland,WY,42.05552528,-104.9327492,0
EAR,Kearney Municipal,Kearney,NE,40.72702778,-99.00677778,0
EAT,Pangborn Memorial,Wenatchee,WA,47.39886111,-120.20683329999999,0
EAU,Chippewa Valley Regional,Eau Claire,WI,44.86525722,-91.48507194,0
EBS,Webster City Municipal,Webster City,IA,42.43663889,-93.86886111,0
ECG,Elizabeth City CG Air Station/Municipal,Elizabeth City,NC,36.26057417,-76.17459778,0
ECS,Mondell,Newcastle,WY,43.88545056,-104.31791779999999,0
EDE,Edenton Municipal,Edenton,NC,36.027735,-76.56709333,0
EDN,Enterprise Municipal,Enterprise,AL,31.29972222,-85.89986111,0
EED,Needles,Needles,CA,34.76619444,-114.62329309999998,0
EEK,Eek,Eek,AK,60.21590417,-162.00560919999998,0
EEN,Dillant-Hopkins,Keene,NH,42.89839944,-72.27078111,0
EEO,Meeker,Meeker,CO,40.04886222,-107.8859067,0
EET,Shelby County,Alabaster,AL,33.17781083,-86.78323722,0
EFC,Belle Fourche Municipal,Belle Fourche,SD,44.734207500000004,-103.8619925,0
EFD,Ellington,Houston,TX,29.60733333,-95.15875,0
EFK,Newport State,Newport,VT,44.88879722,-72.22915833,0
EFT,Monroe Municipal,Monroe,WI,42.61493972,-89.59075583,0
EFW,Jefferson Municipal,Jefferson,IA,42.01016667,-94.34258333,0
EGE,Eagle County Regional,Eagle,CO,39.64256778,-106.91769529999999,13
EGQ,Emmetsburg Municipal,Emmetsburg,IA,43.10202056,-94.704675,0
EGT,Wellington Municipal,Wellington,KS,37.32441028,-97.38732333,0
EGV,Eagle River Union,Eagle River,WI,45.93179639,-89.26906778,0
EHA,Elkhart-Morton County,Elkhart,KS,37.00188194,-101.8821258,0
EHO,Shelby Municipal,Shelby,NC,35.25555556,-81.60099722,0
EHR,Henderson City-County,Henderson,KY,37.8078425,-87.68569000000001,0
EII,Egegik,Egegik,AK,58.18837472,-157.3809872,0
EIW,County Memorial,New Madrid,MO,36.53531083,-89.59971722,0
EKA,Murray,Eureka,CA,40.80338889,-124.11279170000002,0
EKM,Elkhart Municipal,Elkhart,IN,41.71935833,-86.00168361,0
EKN,Elkins-Randolph Co-Jennings Randolph,Elkins,WV,38.88944444,-79.85713889,0
EKO,Elko Regional,Elko,NV,40.82492611,-115.79169640000002,2
EKQ,Wayne County,Monticello,KY,36.85527778,-84.85613889,0
EKX,Elizabethtown,Elizabethtown,KY,37.68694444,-85.92377778,0
EKY,Bessemer Municipal,Bessemer,AL,33.31288444,-86.92591889,0
ELA,Eagle Lake Municipal,Eagle Lake,TX,29.60301389,-96.32248444,0
ELD,South Arkansas Regional At Goodwin,El Dorado,AR,33.2208625,-92.81325167,0
ELI,Elim,Elim,AK,64.61400972,-162.27006809999997,0
ELK,Elk City Municipal,Elk City,OK,35.42941083,-99.39425917,0
ELM,Elmira/Corning Regional,Elmira,NY,42.15991361,-76.89144333,1
ELN,Bowers,Ellensburg,WA,47.03302778,-120.53069440000002,0
ELO,Ely Municipal,Ely,MN,47.82454639,-91.83073056,0
ELP,El Paso International,El Paso,TX,31.80666667,-106.37780559999999,18
ELV,Elfin Cove SPB,Elfin Cove,AK,58.19518417,-136.3473928,0
ELY,Ely Arpt (Yelland),Ely,NV,39.29969444,-114.8418889,0
ELZ,Wellsville Muni Tarantine,Wellsville,NY,42.10951194,-77.99194806,0
EMM,Kemmerer Municipal,Kemmerer,WY,41.82494611,-110.55905859999999,0
EMP,Emporia Municipal,Emporia,KS,38.33211111,-96.19116667,0
EMT,El Monte,El Monte,CA,34.08600889,-118.0348453,0
EMV,Emporia-Greensville Regional,Emporia,VA,36.68691667,-77.48280556,0
ENA,Kenai Municipal,Kenai,AK,60.571999999999996,-151.24752780000003,0
ENL,Centralia Municipal,Centralia,IL,38.51479889,-89.09217944,0
ENM,Emmonak,Emmonak,AK,62.78518639,-164.49104609999998,0
ENN,Nenana Municipal,Nenana,AK,64.54898167,-149.0735053,0
ENV,Wendover,Wendover,UT,40.71869528,-114.03088999999999,0
ENW,Kenosha Regional,Kenosha,WI,42.5957075,-87.92780333,0
EOK,Keokuk Municipal,Keokuk,IA,40.45990778,-91.42850111,0
EOS,Neosho Memorial,Neosho,MO,36.81080556,-94.39169444,0
EPH,Ephrata Muni,Ephrata,WA,47.30758333,-119.5158889,0
EPM,Eastport Municipal,Eastport,ME,44.91011111,-67.01269444,0
EQA,Captain Jack Thomas,El Dorado,KS,37.77410833,-96.81762778,0
EQY,Monroe,Monroe,NC,35.01884306,-80.62023444,0
ERI,Erie Intl,Erie,PA,42.08202139,-80.17621556,2
ERV,Kerrville Muni/Louis Schreiner,Kerrville,TX,29.976734999999998,-99.08567972,0
ERY,Luce County Hale,Newberry,MI,46.31118694,-85.45731639,0
ESC,Delta County,Escanaba,MI,45.72266972,-87.09373139,0
ESF,Esler Regional,Alexandria,LA,31.3949025,-92.29577194,0
ESN,Easton /Newnam,Easton,MD,38.80416667,-76.069,0
EST,Estherville Municipal,Estherville,IA,43.40744444,-94.74641667,0
ETB,West Bend Municipal,West Bend,WI,43.42219444,-88.12792667,0
ETC,Edgecombe County,Tarboro,NC,35.93710083,-77.54663833,0
ETH,Wheaton Municipal,Wheaton,MN,45.78046056,-96.54353972,0
ETN,Eastland Municipal,Eastland,TX,32.41349167,-98.80975667,0
EUF,Weedon,Eufaula,AL,31.95131917,-85.128925,0
EUG,Mahlon Sweet,Eugene,OR,44.123259999999995,-123.21868559999999,10
EUL,Caldwell Industrial,Caldwell (Boise),ID,43.64186111,-116.6357778,0
EVB,New Smyrna Beach Municipal,New Smyrna Beach,FL,29.05580556,-80.94836111,0
EVM,Eveleth-Virginia Muni,Eveleth,MN,47.42507778,-92.49846944,0
EVU,Maryville Memorial,Maryville,MO,40.35260167,-94.91552722,0
EVV,Evansville Regional,Evansville,IN,38.03799139,-87.53062667,7
EVW,Evanston-Uinta County Burns,Evanston,WY,41.27494528,-111.03212859999998,0
EVY,Summit Airpark,Middletown,DE,39.52038889,-75.72044444,0
EWB,New Bedford Municipal,New Bedford,MA,41.67614167,-70.95694167,0
EWK,Newton-City-County,Newton,KS,38.05710528,-97.27522861,0
EWN,Craven County Regional,New Bern,NC,35.07297222,-77.04294444,1
EWR,Newark Intl,Newark,NJ,40.69249722,-74.16866056,92
EWU,Newtok,Newtok,AK,60.93865417,-164.64121469999998,0
EXI,Excursion Inlet SPB,Excursion Inlet,AK,58.42049861,-135.44903280000003,0
EXX,Davidson County,Lexington,NC,35.78114028,-80.30378194,0
EYE,Eagle Creek Airpark,Indianapolis,IN,39.83070944,-86.29438056,0
EYW,Key West International,Key West,FL,24.55611111,-81.75955556,2
EZI,Kewanee Municipal,Kewanee,IL,41.20520361,-89.96386,0
EZM,Eastman-Dodge County,Eastman,GA,32.21425,-83.12802778,0
EZZ,Cameron Memorial,Cameron,MO,39.72755972,-94.276375,0
F00,Jones,Bonham,TX,33.61172222,-96.17938889,0
F01,Quanah Municipal,Quanah,TX,34.27708306,-99.75926861,0
F05,Vernon - Wilbarger County,Vernon,TX,34.22566806,-99.28375,0
F06,Marian Airpark,Wellington,TX,34.84561083,-100.1959481,0
F08,Eufaula Municipal,Eufaula,OK,35.29593194,-95.62526417,0
F10,Henryetta Municipal,Henryetta,OK,35.40687972,-96.01583278,0
F12,Rusk County,Henderson,TX,32.14172222,-94.85172222,0
F17,Center Municipal,Center,TX,31.83158333,-94.15641667,0
F18,Cleburne Municipal,Cleburne,TX,32.35376389,-97.43375,0
F21,Memphis Municipal,Memphis,TX,34.73958944,-100.52970079999999,0
F22,Perry Municipal,Perry,OK,36.38559583,-97.27721083,0
F24,Minden-Webster,Minden,LA,32.64601,-93.29808556,0
F28,El Reno Municipal,El Reno,OK,35.47163639,-98.00599444,0
F29,Clarence E. Page Municipal,Oklahoma City,OK,35.488082500000004,-97.82354556,0
F30,Sulphur Municipal,Sulphur,OK,34.52453278,-96.98973944,0
F31,Lake Texoma State Park,Kingston,OK,33.99287639,-96.64249722,0
F32,Healdton Municipal,Healdton,OK,34.24925806,-97.47391306,0
F36,Cordell Municipal,Cordell,OK,35.30421917,-98.96702167,0
F37,Wauchula Municipal,Wauchula,FL,27.51364889,-81.88063917,0
F39,Grayson County,Sherman/Denison,TX,33.71411111,-96.67366667,0
F41,Ennis Municipal,Ennis,TX,32.32969444,-96.66388889,0
F44,Athens Jones Municipal,Athens,TX,32.16384778,-95.82835306,0
F45,North Palm Beach County General Aviation,West Palm Beach,FL,26.84537306,-80.22148111,0
F46,Rockwall Municipal,Rockwall,TX,32.93059444,-96.43548556,0
F49,Slaton Municipal,Slaton,TX,33.484809999999996,-101.66071579999999,0
F51,Winnsboro Municipal,Winnsboro,TX,32.93884556,-95.27886083,0
F53,Franklin County,Mount Vernon,TX,33.21530583,-95.2374925,0
F55,Granbury Municipal,Granbury,TX,32.44441583,-97.8169475,0
F56,Arledge,Stamford,TX,32.91019472,-99.73422972,0
F70,French Valley,Murieta/Temecula,CA,33.57605556,-117.1279722,0
F80,Atoka Municipal,Atoka,OK,34.39833889,-96.14805972,0
F81,Okemah Flying,Okemah,OK,35.42925306,-96.28778361,0
F84,Stigler Municipal,Stigler,OK,35.28910556,-95.09389722,0
F85,Morton-Cochran County,Morton,TX,33.72926389,-102.7338183,0
F87,Farmerville,Farmerville,LA,32.72495583,-92.33716583,0
F88,Jonesboro,Jonesboro,LA,32.20199028,-92.73293028,0
F89,Winnsboro Municipal,Winnsboro,LA,32.15431917,-91.70012472,0
F91,Thomas P Stafford,Weatherford,OK,35.54482944,-98.66849028,0
F99,Holdenville Municipal,Holdenville,OK,35.085875,-96.41666667,0
FAI,Fairbanks International,Fairbanks,AK,64.8136775,-147.8596694,6
FAM,Farmington Regional,Farmington,MO,37.76107917,-90.42859722,0
FAQ,Fitiuta,Fitiuta Village,AS,14.21577583,-169.42390580000003,0
FAR,Hector International,Fargo,ND,46.91934889,-96.81498889,7
FAT,Fresno Yosemite International,Fresno,CA,36.77619444,-119.7181389,14
FAY,Fayetteville Municipal,Fayetteville,NC,34.99147222,-78.88,2
FBL,Faribault Municipal,Faribault,MN,44.32468556,-93.31082889,0
FBR,Fort Bridger,Fort Bridger,WY,41.39193583,-110.4067961,0
FBY,Fairbury Municipal,Fairbury,NE,40.18297222,-97.16927778,0
FCA,Glacier Park Intl,Kalispell,MT,48.31140472,-114.25506940000001,7
FCH,Fresno-Chandler Downtown,Fresno,CA,36.732365,-119.8198961,0
FCI,Chesterfield County,Richmond,VA,37.4065375,-77.52498667,0
FCM,Flying Cloud,Minneapolis,MN,44.82724111,-93.45714639,0
FCY,Forrest City Municipal,Forrest City,AR,34.94199806,-90.77496611,0
FDK,Frederick Municipal,Frederick,MD,39.41758333,-77.37430556,0
FDR,Frederick Municipal,Frederick,OK,34.35219472,-98.98460222,0
FDW,Fairfield County,Winnsboro,SC,34.31547222,-81.10880556,0
FDY,Findlay,Findlay,OH,41.01352778,-83.66869444,0
FEP,Albertus,Freeport,IL,42.24626722,-89.58223944,0
FET,Fremont Municipal,Fremont,NE,41.44913889,-96.52019444,0
FFA,First Flight,Kill Devil Hills,NC,36.01822278,-75.67128694,0
FFC,Peachtree City - Falcon,Atlanta,GA,33.35725,-84.57183333,0
FFL,Fairfield Municipal,Fairfield,IA,41.05332417,-91.97892333,0
FFM,Fergus Falls Muni-Einar Mickelson,Fergus Falls,MN,46.28439389,-96.15668556,0
FFT,Capital City,Frankfort,KY,38.18248861,-84.90470083,0
FFZ,Falcon,Mesa,AZ,33.46083333,-111.72833329999999,0
FGX,Fleming-Mason,Flemingsburg,KY,38.54180556,-83.74338889,0
FHR,Friday Harbor,Friday Harbor,WA,48.52197222,-123.02436110000001,0
FHU,Libby AAF-Sierra Vista Municipal,Fort Huachuca-Sierra Vista,AZ,31.58847222,-110.3443889,0
FIG,Clearfield-Lawrence,Clearfield,PA,41.04861306,-78.41310306,0
FIT,Fitchburg Municipal,Fitchburg,MA,42.55412194,-71.75895639,0
FKL,Chess-Lamberton,Franklin,PA,41.37787361,-79.86036167,0
FKN,Franklin Municipal-John Beverly Rose,Franklin,VA,36.69817806,-76.90312694,0
FKR,Frankfort Municipal,Frankfort,IN,40.27343083,-86.56217028,0
FLD,Fond Du Lac County,Fond Du Lac,WI,43.77117417,-88.48842917,0
FLG,Flagstaff Pulliam,Flagstaff,AZ,35.13845472,-111.67121829999999,1
FLL,Fort Lauderdale-Hollywood Int'l,Ft. Lauderdale,FL,26.07258333,-80.15275,58
FLO,Florence Regional,Florence,SC,34.18536111,-79.72388889,1
FLP,Marion County Regional,Flippin,AR,36.29087528,-92.59023417,0
FLT,Flat,Flat,AK,62.45264889,-157.98907,0
FLX,Fallon Municipal,Fallon,NV,39.499545,-118.74901969999999,0
FME,Tipton,Odenton,MD,39.08538667,-76.75941444,0
FMN,Four Corners Regional,Farmington,NM,36.74125,-108.22994440000001,0
FMY,Page,Ft. Myers,FL,26.58661111,-81.86325,0
FMZ,Fairmont State,Fairmont,NE,40.58569444,-97.57305556,0
FNB,Brenner,Falls City,NE,40.07878611,-95.59199167,0
FNL,Fort Collins-Loveland,Fort Collins/Loveland,CO,40.45182722,-105.0113356,0
FNR,Funter Bay SPB,Funter Bay,AK,58.25438583,-134.8979067,0
FNT,Bishop,Flint,MI,42.96550333,-83.74345639,12
FOA,Flora,Flora,IL,38.66494528,-88.45299556,0
FOD,Fort Dodge Municipal,Fort Dodge,IA,42.55145611,-94.19255111,0
FOE,Forbes,Topeka,KS,38.95095194,-95.66361444,0
FOK,Francis Gabreski,Westhampton Beach,NY,40.84365472,-72.63178917,0
FOT,Rohnerville,Fortuna,CA,40.55393583,-124.13265890000001,0
FPR,St. Lucie County International,Ft. Pierce,FL,27.49505556,-80.36827778,0
FQD,Rutherford County-Marchman,Rutherfordton,NC,35.42822222,-81.93507778,0
FRG,Republic,Farmingdale,NY,40.72878111,-73.41340722,0
FRH,French Lick Municipal,French Lick,IN,38.50622139,-86.63693528,0
FRM,Fairmont Municipal,Fairmont,MN,43.64394111,-94.41561556,0
FRR,Front Royal-Warren County,Front Royal,VA,38.9175325,-78.25351472,0
FSD,Joe Foss,Sioux Falls,SD,43.58135111,-96.74170028,10
FSE,Fosston Municipal,Fosston,MN,47.59282028,-95.77349889,0
FSK,Fort Scott Municipal,Fort Scott,KS,37.79843056,-94.76938111,0
FSM,Fort Smith Regional,Fort Smith,AR,35.33659028,-94.36744111,3
FSO,Franklin County State,Highgate,VT,44.94028083,-73.09746,0
FST,Fort Stockton - Pecos County,Fort Stockton,TX,30.91566667,-102.9161389,0
FSU,Fort Sumner Municipal,Fort Sumner,NM,34.48339944,-104.2171967,0
FSW,Fort Madison Municipal,Fort Madison,IA,40.6592625,-91.3268175,0
FTG,Front Range,Denver,CO,39.78525,-104.5431389,0
FTT,Elton Hensley Memorial,Fulton,MO,38.83987472,-92.00421056,0
FTW,Fort Worth Meacham International,Fort Worth,TX,32.81977778,-97.36244444,0
FTY,Fulton County - Brown,Atlanta,GA,33.77913889,-84.52136111,0
FUL,Fullerton Municipal,Fullerton,CA,33.87201417,-117.9797842,0
FVE,Northern Aroostook Regional,Frenchville,ME,47.28550417,-68.31275,0
FVX,Farmville Municipal,Farmville,VA,37.35752861,-78.43779806,0
FWA,Fort Wayne International,Fort Wayne,IN,40.97846583,-85.19514639,6
FWC,Fairfield Municipal,Fairfield,IL,38.37863306,-88.41265222,0
FWN,Sussex,Sussex,NJ,41.20020667,-74.62305056,0
FWS,Spinks,Fort Worth,TX,32.56522778,-97.30807778,0
FXE,Fort Lauderdale Executive,Ft. Lauderdale,FL,26.19728,-80.17070833,0
FXY,Forest City Municipal,Forest City,IA,43.23473417,-93.6241025,0
FYE,Fayette County,Somerville,TN,35.20592,-89.39441667,0
FYM,Fayetteville Municipal,Fayetteville,TN,35.05836278,-86.56441139,0
FYU,Fort Yukon,Fort Yukon,AK,66.57149028,-145.2504169,0
FYV,Fayetteville Municipal,Fayetteville,AR,36.00509472,-94.17005694,0
